sentence,label,phrase,updated_label,comments,review
i have never taken a physics class.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
"with that being said, i find it important to take an hour of my time to attend this class so that i may fulfill my goals for physics.",0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
sometimes i learn better when other people explain rather than teachers.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
"and to be fair, i could use the extra boost for my gpa. my instructor quickly lists the main points of the topic and quickly moves to other topics.",0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
i find this ok but also not very effective to my understandment.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
i think sci would definitely enhance my learning abilities but also my academic selfesteem since i wont be the only student struggling with the subject.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
"as the pace starts to pick up, i find sci to be somewhat useful.",0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
there are things i havent learned and i found last sci class to be quite difficult.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
but there were als things i learned that were discussed later on the week.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
i look forward to learning and understanding physics throughout the semester.,0,"['I have heard that the course itself is intense. I have never taken a physics class. With that being said, I find it important to take an hour of my time to attend this class so that I may fulfill my goals for physics.']",0,Reviewed; no issues found.,True
i am here because one i never took this in high school so i was new to physics and two i am retaking this class.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i have found physics to be very difficult and i am hoping this class will help me pass physics.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i dont want to fail again and i also would like to understand it.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i know its important to know on the mcat. i want to be able to know about some physics to help me pass that test.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i also think this class is a good opportunity to create study groups and make new friends in my major.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
you learn more when you teach others how to do something or if youre learning by another student who is taking the same class.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i also feel like it was a good idea for me to take this class because it will help me understand physics a lot better.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
physics isnt an easy subject to learn.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
a lot of people have told me they had to retake it.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
it is my weakness in school.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i am a big fan of math but for some reason physics doesnt stick to my brain.,0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
"im hoping this time around, it will work out for me.",0,['I am here because one I never took this in high school so I was new to physics and two I am retaking this class. I have found physics to be very difficult and I am hoping this class will help me pass physics. I dont want to fail again and I also would like to understand it. I know its important to know on the MCAT'],0,Reviewed; no issues found.,True
i am here to learn more about physics.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i come here to achieve the skills needed to solve physics problems, all sorts.",0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i need to be able to remember, comprehend, and manipulate various formulas.",0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
i come here to learn more about concepts that physics has in general.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i also need physics to get into the medical school i want to get into, but i really enjoy physics and the challenging problems it brings.",1,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",1,Reviewed; no issues found.,True
i am also here to get my general education done.,1,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",1,Reviewed; no issues found.,True
"most importantly, i am here because i want to understand more about physics because my grandfather was a physics professor and also taught at uc berkeley.",0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i am here to understand measurements, calculations, and various types of problems that specialize in different laws of gravity.",0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i am here to build a life for myself and am starting with getting a good grade in physics, and this class will hopefully enable me to do so.",0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
i am here to get a degree.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
i am here to enjoy my life in a part of the world that is still somewhat new to me.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
i am here because i want to experience adulthood and life on my own.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here to start my life.,0,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",0,Reviewed; no issues found.,True
"i decided to take this class primarily to get a better grade in physics 111; i have never attempted a physics class, so conceptually this is all very new to me.",0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i always hear about people taking a physics class in high school; i wish i could have been that fortunate!,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i feel like being present in this class will help me better understand physics conceptually and mathematically.,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
"i do not have a strong background in mathematics; despite being given formulas i have a difficult time understanding the ultimate purpose of the formula, as in what it is meant to prove, and i end up getting confused and frustrated with the material.",0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i hope my attendance will help with understanding the material and being able to correctly calculate the various problems.,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i also hope that attending this course will broaden my conceptual comprehension of physics.,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i do not want to be stumped on a problem because i cannot imagine what it is supposed to look like or what it is meant to represent.,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
i am terrified of the upcoming exams in physics; i am hoping that coming to this class will help build my confidence and help me to understand how to look at the problems and determine what factors i need to answer the question.,0,"['I decided to take this class primarily to get a better grade in Physics 111; I have never attempted a physics class, so conceptually this is all very new to me. I always hear about people taking a physics class in high school; I wish I could have been that fortunate! I feel like being present in this class will help me better understand physics conceptually and mathematically.']",0,Reviewed; no issues found.,True
throughout my entire life i have dreamt about working in the medical field.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
i am here to make those dreams come true.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"it started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
but this dream ended up sticking with me for the duration of my educational career and is the reason that i am attending san francisco state today.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"unfortunately i no longer want to be a brain surgeon, but i have finally decided that i want to study anesthesiology.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
i find the field to be very interesting to me and i can see myself enjoying it for the rest of my life.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"however, i need to make it through a long hard path of schooling to chase this dream.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
throughout my educational career i have easily succeed in biology and chemistry courses because they comes naturally to me.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"math always gives me a little trouble, but i get a hang of it after pushing myself to do the best i can.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
but then there's physics.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
i have never taken a physics course in my life and it makes me very anxious because there are a number of people that have seen what we are covering previously and i have never seen any of it.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
this is why i decided to sign up for sci 111 and receive the extra help i knew was necessary in order for me to pass this class.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"i have heard nothing but good things about these classes, and so far what i have heard is true.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
"i am here to build off of what we learn in class, ask questions about topics that i am not understanding, and to build study groupsrelationships with my fellow peers.",0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
looking forwards to a great and productive semester.,0,"['It started as one of those careers that elementary school kids talk about when their teacher asks them what they want to be in the future, and my answer was always a brain surgeon, because how awesome does that sound. But this dream ended up sticking with me for the duration of my educational career and is the reason that I am attending San Francisco State today. Unfortunately I no longer want to be a brain surgeon, but I have finally decided that I want to study anesthesiology. I find the field to be very interesting to me and I can see myself enjoying it for the rest of my life. However, I need to make it through a long hard path of schooling to chase this dream.']",0,Reviewed; no issues found.,True
i am in this class because i am not good at math.,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
i have been in a sci class before for chemistry 1 and it helped me almost get an a in my class.,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
"i know physics is very math heavy and conceptually confusing, so i knew sci would be perfect for me this semester.",0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
i also have to take physics 2 next semester so i would like to have a firm understanding of the basic concepts before they get even more complicated.,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
this class is a great way of studying and making friends that i can study with!,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
"i have already made a group to study with, we all have different teachers and can help each other figure out things one teacher might have focused on more than another.",0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
this class also allows us to concentration on the topics we did not understand in the class.,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
it allows us to dig deeper into each subject and truly understand the things we might have missed before.,0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
"i hope that by the end of this semester that i can get a better grade than without the sci classes help, and be able to go into physics 2 with confidence and the knowledge needed to do well there as well.",0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
(and if not i will just come back to sci and get some extra help),0,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated.']",0,Reviewed; no issues found.,True
"the reason why i am here today, in this class is to get a better understanding of what physics is.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"this class, will help me strive and understand concepts that my professor has taught me during the week.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"if i do not understand a topic, then i would go to this class and ask my questions and get more help until i completely understand what is being taught.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
this class gives us more practice problems to help prepare us for exams and this is why i enjoy being there.,0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"i also am here because i know that i am not the only one who is struggling, and seeking help.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"when i am in that room, i feel comfortable to ask my questions without having anyone judge me because i did not understand a topic that was taught by my professor.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"when i am around my peers in that classroom, i sense a connection and i know that they want what i want, which is to understand physics and pass the class with a good grade.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"with all of this being said, i am here because i care for my grades and i want to be successful.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",0,Reviewed; no issues found.,True
"i believe that this class will help me accomplish that task, and help me be more prepared for what is to come in the future.",0,"['This class, will help me strive and understand concepts that my professor has taught me during the week. If I do not understand a topic, then I would go to this class and ask my questions and get more help until I completely understand what is being taught.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
im in sci to better my understanding of physics.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
"i took physics in high school and was absolutely in love, but as we all know high school courses are not the same as college courses.",0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
chemistry has been kicking my butt since i first got to college and with that i was really afraid to start my physics requirements.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"so far into the course, i believe its a lot of visualizing, but chemistry is a lot of visualization as well so i believe im ready.",0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
ive took sci in the past and realized it is also a really great way to make new connections from which you can form study groups or just friends in general.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
im really hoping to make more of those connections this semester.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
the professors for the sci courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.,1,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],1,Reviewed; no issues found.,True
ive enjoyed all of my sci courses and all in all just college too.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],0,Reviewed; no issues found.,True
its been a great experience to see that even helping one student with their work could be very rewarding and i might think of becoming a sci professor in the future as well.,0,['The professors for the SCI courses are usually good resources to help find programs as well or to even make the time to stay longer to help you with a problem.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i joined sci for physics for many reasons.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
when i first heard the presentation in my physics class i found it super interesting.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
i knew i had to join this because it was my first time ever taking physics unlike many i never took physics in high school.,1,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",1,Reviewed; no issues found.,True
"in high school i had only taken chemistry and biology, however due to my major, biology, i knew i needed to take all the sciences including physics.",1,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",1,Reviewed; no issues found.,True
"my main reason to take sci like many other students, is so i could receive help for physics to do better in class.",0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
i like that i have time to review topics i did not understand in class and ask not only the tutors but peers as well.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
"in addition, i joined because i would like to prepare for upcoming tests as groups and i like that i have a set time to actually sit and work.",0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
"personally, i have trouble making time and sitting down to study alone.",0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
having sci as a class with set times will really positively affect my learning and studying.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
i think sci is a really good program because they are up to date what teachers are teaching in lecture and continue reviewing those topics.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
"also, i see sci as an opportunity to meet new people.",0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
i really enjoy this because i am a freshmen and have yet to adapt to the school.,0,"['I knew I had to join this because it was my first time ever taking physics unlike many I never took physics in high school.', 'due to my major, Biology, I knew I needed to take all the sciences including physics.']",0,Reviewed; no issues found.,True
