sentence,label,phrase,updated_label,comments,review
"overall, physics, math, and any other science are a big major and impact on the degree that i'm aiming for along with helping me learn all the materials needed for my future careers and what i want to be when i apply for jobs.",1,"[""The reason why I'm taking physics because it's required for my major degree."", ""Overall, physics, math, and any other science are a big major and impact on the degree that I'm aiming for along with helping me learn all the materials needed for my future careers and what I want to be when I apply for jobs.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i took this class because of the requirement for my engineering major, but obviously because of how important this is to the subject matter.",1,"['I took this class because of the requirement for my engineering major, but obviously because of how important this is to the subject matter.', 'I am also hoping to go through at least onehundred credits before I think about making any adjustments to my career goals or school.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i don't have any low expectations for this course, and i hope that the lab supplement can help me understand the lectures even more, despite the onceaweek meet time.",0,"['I took this class because of the requirement for my engineering major, but obviously because of how important this is to the subject matter.', 'I am also hoping to go through at least onehundred credits before I think about making any adjustments to my career goals or school.']",0,Reviewed; no issues found.,True
"i only hope that i will be able to finish the lab, understand what i did, and write a decent report sooner rather than later so that i will be able to leave early than the lab's official end time.i don't really have any extra thoughts to add to this reflective journaling, as i don't believe that i will have any worries about my subjects until i get further into my discipline and go through more higherlevel courses as opposed to this introductory course.overall, this is my first year here at the college, so i am hoping that i might start to like it more as time goes on.",0,"['I took this class because of the requirement for my engineering major, but obviously because of how important this is to the subject matter.', 'I am also hoping to go through at least onehundred credits before I think about making any adjustments to my career goals or school.']",0,Reviewed; no issues found.,True
i am also hoping to go through at least onehundred credits before i think about making any adjustments to my career goals or school.,1,"['I took this class because of the requirement for my engineering major, but obviously because of how important this is to the subject matter.', 'I am also hoping to go through at least onehundred credits before I think about making any adjustments to my career goals or school.']",0,Better fits Aspirational or Attainment; lacks systemic navigation.,False
i am in this class because ive always wondered how and why certain things work and why do they behave in the ways that they do.,0,"['Of course I am here because it is required by my major, but I think that this class is cool.']",0,Reviewed; no issues found.,True
"of course i am here because it is required by my major, but i think that this class is cool.",1,"['Of course I am here because it is required by my major, but I think that this class is cool.']",1,Reviewed; no issues found.,True
i hope that this lab will help me understand what is happening in the lectures.,0,"['Of course I am here because it is required by my major, but I think that this class is cool.']",0,Reviewed; no issues found.,True
the reason im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least.,0,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']",0,Reviewed; no issues found.,True
this class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).,0,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']",0,Reviewed; no issues found.,True
the reason im here at sfsu is because im from the east bay and always loved the city and knew right away how i wanted to go to school in san francisco so i could be close to my family and old friends and also because loving both the college and the city that the college is in is amazing.,0,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']",0,"Better fits Aspirational, Familial, or Social themes.",False
im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where i live is amazing too and im so excited to get the experience.,1,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
my name is tamir rasheed and thats why im here,0,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']",0,Reviewed; no issues found.,True
i am here because i am an astronomy major and physics is a pretty big part of that.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
i also find physics to be a very fascinating subject.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
i took two years of physics in high school and kind of fell in love with the subject.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
i originally got into san francisco state as a physics major but decided to change it because i plan on transferring to another school in the netherlands and they only offer an astronomy major for english speakers.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
its a pretty amazing school so i figured these majors are close enough.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
"since i was planning on being an astrophysics major astronomy is not that far off from that in my opinion, so im perfectly fine with it.",0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
i might eventually change it back and decide on transferring to another school but that is an issue for the future.,0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"but either way, this class is a necessity.",0,['I am here because I am an astronomy major and physics is a pretty big part of that. I also find physics to be a very fascinating subject. I took two years of physics in high school and kind of fell in love with the subject. I originally got into San Francisco State as a physics major but decided to change it because I plan on transferring to another school in the Netherlands and they only offer an astronomy major for English speakers. I might eventually change it back and decide on transferring to another school but that is an issue for the future.'],0,Reviewed; no issues found.,True
"i am here because of course, its a requirement to take phys 220 to graduate with a civil engineering degree, but the reason i'm taking this class is that it's a requirement for a civil engineering course along with the next 2 following phys courses after this one.",1,"[""I am here because of course, its a requirement to take PHYS 220 to graduate with a civil engineering degree, but the reason I'm taking this class is that it's a requirement for a civil engineering course along with the next 2 following PHYS courses after this one.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am expecting to learn what physics is all about since i've never taken a physics course ever and hopefully i can utilize it in my everyday life so i'd be 'good to go' when i have my job after i graduate.,0,"[""I am here because of course, its a requirement to take PHYS 220 to graduate with a civil engineering degree, but the reason I'm taking this class is that it's a requirement for a civil engineering course along with the next 2 following PHYS courses after this one.""]",0,Reviewed; no issues found.,True
the only reason why im in college is so i can increase the chance of acquiring a job in the future that i can enjoy doing.,1,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
college has always been my first choice of what i would do after high school.,0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
other than college i wouldnt know what to do.,0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
"i wouldnt have enough work experience to make a living by myself and with the knowledge i had after high school, i wasnt confident as i didnt have much of a good education.",0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
it was just ok.,0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
"therefore, ive chosen to go to college to enhance my knowledge.",0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
as for why im in physics is because of my road map and im just genuinely curious about how physics affect our everyday lives.,1,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",1,Reviewed; no issues found.,True
i took physics in high school and i enjoyed the projects weve done.,0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
i also was curious on how calculus was going to be involved with the course.,0,"['The only reason why Im in college is so I can increase the chance of acquiring a job in the future that I can enjoy doing.', 'As for why Im in physics is because of my road map and Im just genuinely curious about how physics affect our everyday lives.']",0,Reviewed; no issues found.,True
i am here in united states because my father migrated us from philippines to have a better opportunity and to be able to have a degree that i can have and use my degree where ever i go.,0,['I am here in class because it requires for my degree and prerequisite'],0,Reviewed; no issues found.,True
united states has been my dream to go because of the land of opportunity.,0,['I am here in class because it requires for my degree and prerequisite'],0,Reviewed; no issues found.,True
"here i am now, studying at sf state to have my b.s. computer engineering degree.",0,['I am here in class because it requires for my degree and prerequisite'],0,Reviewed; no issues found.,True
engineering is hard but i will do my best in order to succeed.,0,['I am here in class because it requires for my degree and prerequisite'],0,Reviewed; no issues found.,True
having a degree will have more opportunity such as better job offers in order to support the family needs.,0,['I am here in class because it requires for my degree and prerequisite'],0,"Better fits Aspirational, Familial, or Social themes.",False
"i am here in class because it requires for my degree and prerequisite; i am also here because ive wanted to be surrounded with the diverse group of people, to collaborate, have fun while studying.",1,['I am here in class because it requires for my degree and prerequisite'],1,Reviewed; no issues found.,True
ive wanted to learn more for physics and i am hoping its interesting like chem class.,0,['I am here in class because it requires for my degree and prerequisite'],0,Reviewed; no issues found.,True
"""why am i here?""first of all, let's start with this, i am here because i love physics and also because its a prerequisite for my major biology.",1,['its a prerequisite for my major biology'],1,Reviewed; no issues found.,True
"i am taking a higher physics course than the one required for my course, because i don't want to do it for the grade.i actually want to learn and improvise the knowledge that i already have.",0,['its a prerequisite for my major biology'],0,Reviewed; no issues found.,True
"something about physics that actually struck me was its applications, i.e. when i actually tried to relate it more to the events that were actually occurring around us, like circular motion, slipping of vehicles on a wet road, etc.",0,['its a prerequisite for my major biology'],0,Reviewed; no issues found.,True
"i took physics class, because it is something that i enjoy solving and putting brains into, apart from my major subjects which actually involves a lot of memorization.",0,['its a prerequisite for my major biology'],0,Reviewed; no issues found.,True
physics helps me get out of the memorization zone and get into a more logical zone.,0,['its a prerequisite for my major biology'],0,Reviewed; no issues found.,True
"i understand it, thats why i like getting involved in it.",0,['its a prerequisite for my major biology'],0,Reviewed; no issues found.,True
i am here taking this class simply because it is required for my computer science major.,0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
"i am required to take physics with calculus 1, along with its lab portion concurrently.",0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
i am here right now because attendance is mandatory and i cannot do the work if i am not in class.,0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
the bigger reason for why i am here as sf state is to get my degree to get a hopefully get a decent to well paying job when i graduate.,0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
"after working minimum wage part time jobs while in community college, i've learned that there is no way i can do that for the rest of my life.",0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
"if i didn't chose to be here, i would honestly have no idea or guess to where i would be now but all the decision making and experiences i've had in my life has led me here.",0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"hopefully, i finish in 2 years and being here right now in this class adds up to that point.",0,"['I am here taking this class simply because it is required for my computer science major. I am required to take Physics with calculus 1, along with its lab portion concurrently. I am here right now because attendance is mandatory and I cannot do the work if I am not in class.', ""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here.""]",0,Reviewed; no issues found.,True
i am here in physics 222 because its part of the class physics 220 and i am going to be a civil engineer.,0,"['I am here in physics 222 because its part of the class physics 220 and I am going to be a Civil Engineer. Also, This is my first physics class I have ever taken didnt take any in high school because it never crossed my mind but I took math classes up to Calculus 3']",0,Reviewed; no issues found.,True
"also, this is my first physics class i have ever taken didnt take any in high school because it never crossed my mind but i took math classes up to calculus 3.",0,"['I am here in physics 222 because its part of the class physics 220 and I am going to be a Civil Engineer. Also, This is my first physics class I have ever taken didnt take any in high school because it never crossed my mind but I took math classes up to Calculus 3']",0,Reviewed; no issues found.,True
i think physics will be hard but i believe that there needs to be a lot of time and dedication to succeed in this lab and during lecture and i will do my best to succeed.,0,"['I am here in physics 222 because its part of the class physics 220 and I am going to be a Civil Engineer. Also, This is my first physics class I have ever taken didnt take any in high school because it never crossed my mind but I took math classes up to Calculus 3']",0,Reviewed; no issues found.,True
also i am here because i applied to san francisco state university and like here but not so much the commute because it i take the ferry and the metro about one hour and forty minutes till i get to school.,0,"['I am here in physics 222 because its part of the class physics 220 and I am going to be a Civil Engineer. Also, This is my first physics class I have ever taken didnt take any in high school because it never crossed my mind but I took math classes up to Calculus 3']",0,Reviewed; no issues found.,True
but i get to an hour of studying on the ferry so i can be done with work when i get home.,0,"['I am here in physics 222 because its part of the class physics 220 and I am going to be a Civil Engineer. Also, This is my first physics class I have ever taken didnt take any in high school because it never crossed my mind but I took math classes up to Calculus 3']",0,Reviewed; no issues found.,True
"i'm here because it is required for my major to take this class, and also take the next class phys 230 as well.",1,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",1,Reviewed; no issues found.,True
just because i am required to be here doesn't take away from the fact that i do like the subject and use it in my everyday life.,0,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",0,Reviewed; no issues found.,True
"physics involves a lot of math, which is one of my favorite subjects so fortunately my like for math transfers over to physics.",0,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",0,Reviewed; no issues found.,True
i haven't taken a physics class since high school but i do remember some things like the types of energy and transfer of them.,0,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",0,Reviewed; no issues found.,True
"if i'm being honest, if this class wasn't mandatory for my major, i wouldn't be here right now simply because it wouldn't benefit me as much as taking another cs class would.",0,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",0,Reviewed; no issues found.,True
this sounds like a knock on the class but it's more about what i would get from this class and if i would use it in the future vs taking a class on something like machine learning and using that in the future.,0,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"regardless of the reason i am here, the important thing is that i am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.",1,"[""I'm here because it is required for my major to take this class, and also take the next class PHYS 230 as well."", 'Regardless of the reason I am here, the important thing is that I am going to try my best to get the most out of this class instead of just passing it because its a graduation requirement.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i'm here because this class is necessary for my major.,1,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",1,Reviewed; no issues found.,True
my dad also majored in computer science and has often mentioned that he fell in love with physics in the process of learning it along the way while studying computer science.,0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,Reviewed; no issues found.,True
"of all the sciences, i enjoy physics the most and it's the easiest for me to understand because a lot of the things involved are math related.",0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,Reviewed; no issues found.,True
"the majority of my family has taken an interest in coding and programming, so i ended up following in their footsteps and decided to major in computer science.",0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,"Better fits Aspirational, Familial, or Social themes.",False
i wasn't sure what i wanted to do as i was heading into college but my decision to major in computer science wasn't completely influenced by my family.,0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,"Better fits Aspirational, Familial, or Social themes.",False
i had taken classes here and there related to java and python and took a small interest in computer science.,0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,Reviewed; no issues found.,True
"even if i'm taking this class just because of my major, i'd say i'm here because i am interested in physics and what i'll get out of it.",0,"[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,Reviewed; no issues found.,True
why am i here?,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
that is a question that i have been asking myself for a while now.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
and i don't really know the answer to that question.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
there was an expectation for me to figure out what i am doing and what i am supposed to do.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
but i just haven't reached the conclusion of that question for myself.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
"i signed up to become a physicist, a career to become a physicist.",0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
i only chose that because i liked physics in high school.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
i didn't really think about the future.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i didn't really think about what i want to do.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
"but i am here now, so i would try my best in the class.",0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
"as of right now my career path is very murky, like it changes daily kind of like i want to do a lot of stuff, experiencing many different things.",0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
kind of like living life to the fullest and having no regrets.,0,"[""There was an expectation for me to figure out what I am doing and what I am supposed to do. But I just haven't reached the conclusion of that question for myself. I signed up to become a physicist, a career to become a physicist. I only chose that because I liked physics in high school. I didn't really think about the future. I didn't really think about what I want to do. But I am here now, so I would try my best in the class. As of right now my career path is very murky, like it changes daily kind of like I want to do a lot of stuff, experiencing many different things.""]",0,Reviewed; no issues found.,True
why am i here im here because im an engineering major and i had to take this class.,1,"['Im here because Im an engineering major and I had to take this class.', 'So I guess Im really here because I have an interest in mechanical engineering and this class, or more specifically this laboratory, is preparing me to understand all the necessary math and physics that go into being an engineer.']",1,Reviewed; no issues found.,True
"however, that doesnt mean that im here purely out of requirement and not out of interest.",0,"['Im here because Im an engineering major and I had to take this class.', 'So I guess Im really here because I have an interest in mechanical engineering and this class, or more specifically this laboratory, is preparing me to understand all the necessary math and physics that go into being an engineer.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"after all, i didnt apply to be a mechanical engineering major without having an interest in the subject beforehand.",0,"['Im here because Im an engineering major and I had to take this class.', 'So I guess Im really here because I have an interest in mechanical engineering and this class, or more specifically this laboratory, is preparing me to understand all the necessary math and physics that go into being an engineer.']",0,Reviewed; no issues found.,True
"so i guess im really here because i have an interest in mechanical engineering and this class, or more specifically this laboratory, is preparing me to understand all the necessary math and physics that go into being an engineer.",1,"['Im here because Im an engineering major and I had to take this class.', 'So I guess Im really here because I have an interest in mechanical engineering and this class, or more specifically this laboratory, is preparing me to understand all the necessary math and physics that go into being an engineer.']",1,Reviewed; no issues found.,True
