sentence,label,phrase,batch
"since i am pursuing a degree in computer engineering, my goal after graduating was to work for a gaming companies such as zynga, activision, or blizzard, but my side goal was to give back to low income communities that arent technologically advanced.",0,"['my side goal was to give back to low income communities that arent technologically advanced. Id want to teach kids how to program, code, and how to think because technology is going to be everywhere. The only tech course I had growing up was in middle school and I only learned how to type and navigate through a computer. So Id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.']",1
"id want to teach kids how to program, code, and how to think because technology is going to be everywhere.",0,"['my side goal was to give back to low income communities that arent technologically advanced. Id want to teach kids how to program, code, and how to think because technology is going to be everywhere. The only tech course I had growing up was in middle school and I only learned how to type and navigate through a computer. So Id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.']",1
the only tech course i had growing up was in middle school and i only learned how to type and navigate through a computer.,0,"['my side goal was to give back to low income communities that arent technologically advanced. Id want to teach kids how to program, code, and how to think because technology is going to be everywhere. The only tech course I had growing up was in middle school and I only learned how to type and navigate through a computer. So Id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.']",1
so id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.,0,"['my side goal was to give back to low income communities that arent technologically advanced. Id want to teach kids how to program, code, and how to think because technology is going to be everywhere. The only tech course I had growing up was in middle school and I only learned how to type and navigate through a computer. So Id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.']",1
in the end i would want to leave a legacy so my kids know that i did my work on this planet and to influence them to want to leave their mark.,0,"['my side goal was to give back to low income communities that arent technologically advanced. Id want to teach kids how to program, code, and how to think because technology is going to be everywhere. The only tech course I had growing up was in middle school and I only learned how to type and navigate through a computer. So Id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.']",1
i want to stay in my community help educate those who are not as knowledgeable so that they make informed decisions.,0,['I want to stay in my community help educate those who are not as knowledgeable so that they make informed decisions.'],1
i am here because i want to succeed in all my classes and really understand the material.,0,['I am here because I care not only about personal growth but help build my community by gaining new ideas.'],1
moreover i also want to gain new knowledge in science by listening to my peers through discussions and bounce off ideas from one another.,0,['I am here because I care not only about personal growth but help build my community by gaining new ideas.'],1
i am here because i care not only about personal growth but help build my community by gaining new ideas.,1,['I am here because I care not only about personal growth but help build my community by gaining new ideas.'],1
"i am here to grow, to understand what i am doing with my life, to learn and explore a new environment and take those life lessons to mature and know how to give back to my community in any way i can.",0,"['I am here to grow, to understand what I am doing with my life, to learn and explore a new environment and take those life lessons to mature and know how to give back to my community in any way I can.']",1
"i am here to actually understand what i am being taught in lecture, i just get lost and confused.",0,['I will become a heart surgeon meaning treat people and help them so I will give back to my community'],1
understanding what i am learning means getting good grades for my major classes.,0,['I will become a heart surgeon meaning treat people and help them so I will give back to my community'],1
that means i have a higher chance of getting excepted to med school.,0,['I will become a heart surgeon meaning treat people and help them so I will give back to my community'],1
"getting excepted to med school means i will practice my future career and move one step closer to my dream which means i will become a heart surgeon, meaning treat people and help them so i will give back to my community.",0,['I will become a heart surgeon meaning treat people and help them so I will give back to my community'],1
my community help me to understand chem so thank you!,0,['I will become a heart surgeon meaning treat people and help them so I will give back to my community'],1
im here because i want to do well in my classesmajor i want to be someone who can help give back to my familycommunity.,1,['I want to be someone who can help give back to my familycommunity.'],1
"i want to be in the medical field, but before i do that, i need to finish here (sf state).",0,['I want to be someone who can help give back to my familycommunity.'],1
"i want to be able to also give back to my parents, since theyve done so much for me.",1,['I want to be someone who can help give back to my familycommunity.'],1
"i am here because im passionate about sciencemath, so i want to expand my knowledge.",0,['I want to be someone who can help give back to my familycommunity.'],1
i am here because i am trying to set out of the same routine of working 12 hours to sit by.,0,['I want to become a dentist because no one in my community understands the importance of dental hygiene and I want them to feel comfortable to come to me when they need it.'],1
i am a first generation and want to become a dentist because no one in my community understands the importance of dental hygiene and i want them to feel comfortable to come to me when they need it.,0,['I want to become a dentist because no one in my community understands the importance of dental hygiene and I want them to feel comfortable to come to me when they need it.'],1
also i am here because i am going to apply to ucsf so i need as in all my classes.,0,['I want to become a dentist because no one in my community understands the importance of dental hygiene and I want them to feel comfortable to come to me when they need it.'],1
i am here to change and uplift my community.,1,"['I am here to change and uplift my community.', 'I come from a community where little resources, and I know that I can be that person to give what is needed.', 'As a doctor, I hope to educate and help maintain a happy life style for my community.']",1
"i come from a community where little resources, and i know that i can be that person to give what is needed.",1,"['I am here to change and uplift my community.', 'I come from a community where little resources, and I know that I can be that person to give what is needed.', 'As a doctor, I hope to educate and help maintain a happy life style for my community.']",1
"as a doctor, i hope to educate and help maintain a happy life style for my community.",1,"['I am here to change and uplift my community.', 'I come from a community where little resources, and I know that I can be that person to give what is needed.', 'As a doctor, I hope to educate and help maintain a happy life style for my community.']",1
i am here because of the way that i have grown up.,0,['Im here for the community I grew up in and the culture that cultirated the person I am.'],1
im here because of all the sacrifices that both my parents have made for me and my little sisters.,0,['Im here for the community I grew up in and the culture that cultirated the person I am.'],1
im here to disapprove stereotypes im here for a better future for myself im here for my family and everything they have given up for me to be here.,0,['Im here for the community I grew up in and the culture that cultirated the person I am.'],1
im here for the community i grew up in and the culture that cultirated the person i am.,1,['Im here for the community I grew up in and the culture that cultirated the person I am.'],1
the values of my community have made a deep and meaningful impression on me that has helped my progress through college.,1,"['The values of my community have made a deep and meaningful impression on me that has helped my progress through college. Being apart of a community of people that produce, whether that be writings, music, sculpting, has made me more creative and has taught me numerous extrapersonal skills.']",1
"being apart of a community of people that produce, whether that be writings, music, sculpting, has made me more creative and has taught me numerous extrapersonal skills.",1,"['The values of my community have made a deep and meaningful impression on me that has helped my progress through college. Being apart of a community of people that produce, whether that be writings, music, sculpting, has made me more creative and has taught me numerous extrapersonal skills.']",1
"i am here before of my family; i want to make them proud showing them my accomplishments and being the best, i can.",0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
"also, i am here for myself knowing the life i want to live and that i'm going to chase my dreams staying dedicated.",0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
"additionally, i am here because i want to major in kinesiology and became a sports medicine physiciantherapist or an athletic trainer for a professional sports team.",0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
one thing that routed me to that career field was being involved with sports my whole life up until high school.,0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
in science i really enjoy learning about that body and health of science because i feel in life your wellbeing is the most important thing to worry about.,0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
"really wish we could be in person because i am a handson learner, so i like actually like doing the experiments.",0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
learning about that and being able to help another person life is success and providing for the community around.,0,['Learning about that and being able to help another person life is success and providing for the community around.'],2
i wanted to go into the stem field because my great grandfather was a civl engineer and i have always looked up to him.,0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
"also, as a kid i have always loved to build and fix stuff and i knew i would be happy if i was able to continue doing this as a profession.",0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
i want to know how to design buildings and cool infrastructures that the public can use.,0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
one of my main goals is to be able to build a house with a swimming pool on one of the floors because that would be awesome!,0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
it would be nice to have people over and be able to tell them how you designed and constructed such a beautiful house.,0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
"furthermore, i want people to need my work and designs for projects to help the community out.",1,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
i love to know how the way stuff works in the world and make new technological advancements.,0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
"i heard in one of elon musk's podcast that within the next 10 years he wants to start building tunnels underneath the los angeles freeways to make traffic better, and that would be a cool project to work on.",0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
"i hope to succeed in the stem field because i know the competition can be tough, but i am glad the rate that companies hire engineers in constantly increasing each year.",0,"['Furthermore, I want people to need my work and designs for projects to help the community out.']",2
roxana garcia rojas ricardo flores astr 116 24 august 2020 why am i here? i am here to be a role model and give inspiration to those who come from lowincome communities.,1,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"as i go through college, and think about what im passionate about or what i want to do later in life, my answer always leads me to being an educator.",0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that i want to bring light to and tear down.",1,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"but that takes the work of many, and to begin, you must first be educated.",0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"which sucks because to be educated you have to go to an institution, take tests that cost money, pay for college applications, and all that hard work needs to be done because to be successful in america you must have a degree.",0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"however, working always seems so much easier, you earn money, and set your hours, and theres no stress on homework or reading.",0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
i want to show that working towards your education is purposeful work.,0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
to break down and fight against everything that oppresses you shows your strength.,0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
i wish more people could see that.,0,"['I am here to be a role model and give inspiration to those who come from lowincome communities. Life is hard, and the institutional oppressions that have held and still hold my family captive, as well as my community and others like mine, is something that I want to bring light to and tear down.']",2
"hello, my name is samuel king and i am here because i want to do something good with my life and also i want to prove the people who think i am not gonna do anything with my life wrong, that's what drives me most .",0,"['I also want my life to have meaning, I want to give back to my community and to help with some of the problems like helping the homeless, and just trying to help out in any way possible. l']",2
"i also want my life to have meaning, i want to give back to my community and to help with some of the problems like helping the homeless, and just trying to help out in any way possible.",1,"['I also want my life to have meaning, I want to give back to my community and to help with some of the problems like helping the homeless, and just trying to help out in any way possible. l']",2
i know i got to work hard because if you put your heart into and work hard you can do anything.,0,"['I also want my life to have meaning, I want to give back to my community and to help with some of the problems like helping the homeless, and just trying to help out in any way possible. l']",2
"i am here because i have a purpose, everybody has a purpose you just have to be willing to put in that hard work because anything can happen so i want to make sure i live life to the fullest and make sure my life is meaningful",0,"['I also want my life to have meaning, I want to give back to my community and to help with some of the problems like helping the homeless, and just trying to help out in any way possible. l']",2
i feel that i am here to really learn.,0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
"i dont mean just know how to use a concept or memorize it, but i actually mean fully understanding the material being taught to me.",0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
"with learning new things, and putting them into practice during assignments, i feel that i will be able to use what i have learned to give back to my community.",0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
i would like to dedicate my time and effort to the best of my ability to broaden my knowledge of physics.,0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
i want to dig deeper to gain a better understanding of how physics appears in almost all activities of our daily lives.,0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
"to me, physics is also fascinating because it not only explains the structure of how objects function, but it really also explains things like how the double helix is a double helix and why another structure doesnt exist for dna, how light is reflected and what kinds of visible light are truly seen by the human eye, and so much more.",0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
"overall, why im here is not only to fulfill a requirement but truly to broaden my knowledge of physics and how it connects with the world in so many different aspects.",0,"['With learning new things, and putting them into practice during assignments, I feel that I will be able to use what I have learned to give back to my community.']",2
i feel that i am here to make a difference in my community where ever that it.,1,['I feel that I am here to make a difference in my community where ever that it. I believe that God created me for a purpose of creating compassion. I feel that I am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people. I am very happy that I am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.'],2
i believe that god created me for a purpose of creating compassion.,0,['I feel that I am here to make a difference in my community where ever that it. I believe that God created me for a purpose of creating compassion. I feel that I am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people. I am very happy that I am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.'],2
i feel that i am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people.,0,['I feel that I am here to make a difference in my community where ever that it. I believe that God created me for a purpose of creating compassion. I feel that I am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people. I am very happy that I am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.'],2
i realized that i am prone to making mistakes and that these mistakes help me teach others as well as grow stronger.,1,['I feel that I am here to make a difference in my community where ever that it. I believe that God created me for a purpose of creating compassion. I feel that I am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people. I am very happy that I am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.'],2
i am very happy that i am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.,1,['I feel that I am here to make a difference in my community where ever that it. I believe that God created me for a purpose of creating compassion. I feel that I am learning as well as teaching people compassion and understanding that everyone has their own challenges and that you cannot compare people. I am very happy that I am able to encourage my community and provided a safe space for people to be vulnerable and not feel judged.'],2
aamani thompsonphys 11201 912020reflective journal 1 i am here because i want to become an obgyn or a dermatologist.,0,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
in order to fulfill those steps i have chosen my major as biology and i am following the classes requirements that will get me to that degree!,0,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
physics 112 happens to be one of those requirements and i am happy that i am here as it will take part in the knowledge i will need to know in medical school.,0,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
i am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced.,1,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
"i wish there were more doctors of color in my community because i feel that i could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally.",1,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
i want to become a doctor so that low income communities do not have to worry about receiving efficient health care.,0,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
"i want to support communities such as the one i grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.",0,"['I am very motivated as well as passionate about becoming a doctor because of the lack of attention of medical assistance my community has faced. I wish there were more doctors of color in my community because I feel that I could have related to them more as well as connected with them as in aspects of culturally, physically, mentally, and emotionally. I want to become a doctor so that low income communities do not have to worry about receiving efficient health care. I want to support communities such as the one I grew up in through my doctorate degree because so many ethnic groups are underrepresented, medicine is needed by everyone of every race.']",2
why am i here?,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
im here because i want a better future for my family and i. i am here because i would be the first in my family to have attended and hope to graduate from college.,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
to me this is a huge blessing and a huge opportunity that unfortunately many people dont have.,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i am here because i want to set an example to many young people who have gone through the same struggles as i did.,1,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i want to show the world that anything is possible if you are persistent and give your best in everything you do.,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i am here because i want a better future myself and for my future generations.,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i want to live the life i deserve and i dont want my future generations to go through what i went through.,0,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
"overall, i want to make an impact in my community and be seen as a role model and i am here for a better future for my family and i.",1,"['Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
why am i here?,0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"is such a broad question but i am here because i have made it a choice to be here, there are many ways to become successful nowadays but school to me is definitely one of the best choices.",0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
why am in phys 112?,0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
well i am here because my major requires this course and is the only way i am able to receive my degree.,0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"why am i here, was a huge question that i asked myself when i was a first year at state but the question backtracks itself to a series of answers.",0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"i would question why i was here before because i didn't have a sense of belonging in this environment but i quickly put those doubts to the side and instead of doubting why i was here, i made it more of words of encouragement.",0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
why was i here?,0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"because i want to be successful, i want to make my parents proud and most importantly i want to reach my full potential and make myself proud.",0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"i am here at sf state because it is on the path to a future career, in order to become an anesthesiologist i must first get my degree and then go to medical school in order to be able to help people in their time of need.",0,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
"i have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that i love that is why i am here.",1,"['I have always been a helper and this will be my way of helping others, giving back to my community, all while helping myself and doing something that I love that is why I am here.']",2
i think about this a lot.,0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"i feel like i am on this earth to let stories be heard, whether it be my stories or other folks stories.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"im a big advocate for having properaccurate representation, especially in media.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"thats why i am studying at sf state, because of the nice cinema program offered there.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"while i was there, i appreciated a new setting compared to suburban san diego.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
i am the first out of my siblings to attend a university so i am really trying to make them and my parents proud and also learn more about myself and other perspectives while in university.,0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"to me, this is my first step into becoming financially independent, since having a degree helps with getting a good job, although in my field, it would mostly be freelancing opportunities.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
"i am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.",0,"['I am here to make not only my name known, but the stories marginalized communities all around to spread awareness and perspective.']",2
im in college because i know that i can make a change in my community.,1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
that everything i do with my life will not only help my family but everyone in my community.,1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
i have a drive to do better in a world that constantly belittles my community.,1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
im not shy to say it how it is and it will drive me to success.,0,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
the only way that im able to create a better future for my community is by getting a phd and create data dedicated in my community and create policy targeted towards my community.,1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
i want to create change and its all about finding ways to make those changes.,0,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
"im in love with research and the beautiful ness of my mexican community, but weve been criminalized and dehumanized, and i want to change that.",1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
im here because i know that this is the start of everything i want to accomplish.,0,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
i know that i still have years until i finish my life academically but i know that i want to do everything to help my community.,1,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
it's funny because ive never been happier than i ever been because of everything ive been doing lately.,0,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
i just know this is what i want to do with my life.,0,['Im in college because I know that I can make a change in my community. That everything I do with my life will not only help my family but everyone in my community. I have a drive to do better in a world that constantly belittles my community. The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community. I know that I still have years until I finish my life academically but I know that I want to do everything to help my community.'],2
i am currently enrolled in sci 240 section because of my current and future career aspirations.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i graduated from san francisco state with a bachelor's of art in psychology and i am currently in my masters program concentrating in cell and molecular biology.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"with this in mind, i need a number of prerequisites and supplemental courses for my next career goal (obtaining an mdphd).",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i want to get a dual degree because i am constantly inspired to add to the breadth of knowledge in science and also being able to use what is discovered to directly improve patient care.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"specifically, i want to ensure my research efforts are directed to improve health and access outcomes for marginalized groups.",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"most importantly, as part of an underrepresented community i want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.",1,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
since i did not obtain my undergraduate degree in a stem i need to take all my prerequisites for medical school in my masters program.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
this includes biology 240.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i am taking this supplementary portion to solidify my knowledge i learn in class and to foster my overall understanding.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"all things considered, these are all the reasons i am here.",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i am here because i want to further advance my education and be the first in my family to graduate college.,0,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
my family continually inspires me to be a better person and to give back to the community that raised me.,1,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
"i am here because i aspire to be a scientist, more specifically an anatomical pathologist that works for the center for disease control.",0,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
i know i have years ahead of me but this is a dream i will never stop chasing.,0,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
i want to research infectious diseases but also have the ability to treat patients.,0,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
i also want to travel to thirdworld countries and help those with little to no healthcare access.,1,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
