sentence,label,phrase,batch
"being able to cherish others and value others is something that gives me a reason to care about life, and i dont feel that i should just live a life for myself since i feel it wouldnt be much of a meaningful life if im only fulfilling things that make me satisfied.",0,"[""There needs to be more positivity in life and I feel like if I can even try to make that impact on others around me then I'm fulfilling my life purpose."", 'm here to coexist with everyone else in the universe and hopefully do more good in the world and make an impact on others']",1
there needs to be more positivity in life and i feel like if i can even try to make that impact on others around me then im fulfilling my life purpose.,0,"[""There needs to be more positivity in life and I feel like if I can even try to make that impact on others around me then I'm fulfilling my life purpose."", 'm here to coexist with everyone else in the universe and hopefully do more good in the world and make an impact on others']",1
why am i here?,0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
i am here to work on my civil engineering degree.,0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
engineering is a field that has interested me and i am excited to learn more about it.,0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
"i am taking physics to not only fulfill a requirement for my degree, but i am also wanting to learn more about how things work and move.",0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
i want to be able to understand it at a level that will help me in a future career.,0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
i am excited about civil engineering because i am excited to be able to support and help towns and cities on a very practical level.,1,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
with the knowledge and understanding that an engineering degree will bring me i will be able to help solve many problems.,0,['Civil engineering because I am excited to be able to support and help towns and cities on a very practical level. With the knowledge and understanding that an engineering degree will bring me I will be able to help solve many problems.'],1
parts of why i am here has a lot to do with the universe and life trials that lead me astray just to bring me back to pursue my education but as a computer science major this time.,0,"['It is really important to have meaningful projects to apply what we are learning because we can help our society in some way. I always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see. I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1
"although physics is a requirement for my major, i love science and always have as a child growing up.",0,"['It is really important to have meaningful projects to apply what we are learning because we can help our society in some way. I always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see. I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1
"i am more present than before now that i have an internship at ucsf to do medical research, which is amazing because now i can actually apply what i am learning to something meaningful to help others by giving a voice to under represented minorities in and through research. it is really important to have meaningful projects to apply what we are learning because we can help our society in some way.",0,"['It is really important to have meaningful projects to apply what we are learning because we can help our society in some way. I always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see. I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1
i always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see.,0,"['It is really important to have meaningful projects to apply what we are learning because we can help our society in some way. I always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see. I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1
"i am not just here but i am present, to learn what i can to help the world in my own way through science, through justice, and from the heart.",0,"['It is really important to have meaningful projects to apply what we are learning because we can help our society in some way. I always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see. I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1
i am here because i have goals and ambitions that i want to achieve to make my support system happy.,1,['Peoples lives matter to me and i want to make a change.'],1
my support system is my parents.,1,['Peoples lives matter to me and i want to make a change.'],1
yes they did encourage and force me to choose my major but i do find interest in it.,0,['Peoples lives matter to me and i want to make a change.'],1
i want to live to my full potential not anyone who has talent and knowledge and not apply it to their life.,0,['Peoples lives matter to me and i want to make a change.'],1
i want to do that by implementing these qualities to my daily life to become who i want to be.,0,['Peoples lives matter to me and i want to make a change.'],1
i want to be an engineering for the future.,0,['Peoples lives matter to me and i want to make a change.'],1
but currently right now i found another purpose of my years here.,0,['Peoples lives matter to me and i want to make a change.'],1
i want to be part of a community and make an impact in it.,1,['Peoples lives matter to me and i want to make a change.'],1
peoples lives matter to me and i want to make a change.,0,['Peoples lives matter to me and i want to make a change.'],1
i dont want to be known as that person who is something in particular.,0,['Peoples lives matter to me and i want to make a change.'],1
i want to be known as that person who is something and did something about it.,0,['Peoples lives matter to me and i want to make a change.'],1
i want a title but the authority to be that person.,0,['Peoples lives matter to me and i want to make a change.'],1
i feel like the reason i am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.,0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
finding my purpose to live is an ongoing thought that i dont think about everyday but is a thought in the back of my head when i wake up every morning.,0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
"since i am pursuing a degree in computer engineering, my goal after graduating was to work for a gaming companies such as zynga, activision, or blizzard, but my side goal was to give back to low income communities that arent technologically advanced.",0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
"id want to teach kids how to program, code, and how to think because technology is going to be everywhere.",0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
the only tech course i had growing up was in middle school and i only learned how to type and navigate through a computer.,0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
so id want to fund a course that would teach more computer science to kids either in a curriculum or at an after school program.,0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
in the end i would want to leave a legacy so my kids know that i did my work on this planet and to influence them to want to leave their mark.,0,['I feel like the reason I am on this planet is to try to impact the others around me in a positive way and to leave this world in a better condition that it already is.'],1
the question why am i here? is a very broad question.,0,['Maybe I am here because there is something important that I need to do with my life.'],1
the way i interpret the question is either as a philosophical question or asking why i am actually in the class.,0,['Maybe I am here because there is something important that I need to do with my life.'],1
"to answer why i am in a physics course, it is simply because it is a prerequisite for my engineering courses.",0,['Maybe I am here because there is something important that I need to do with my life.'],1
i am in physics 230232 because i have to take this class in order to take other classes for the future.,0,['Maybe I am here because there is something important that I need to do with my life.'],1
"however, to answer it philosophically, i dont know why i am here.",0,['Maybe I am here because there is something important that I need to do with my life.'],1
"although, i do believe that everyone has their own purpose and that life has a way of leading you to where you need to be.",0,['Maybe I am here because there is something important that I need to do with my life.'],1
maybe i am here because there is something important that i need to do with my life.,0,['Maybe I am here because there is something important that I need to do with my life.'],1
"this means that i cannot waste my life and have to live my life to the fullest, whether that be doing something that i love for the rest of my life or just experiencing new things and having fun in general.",0,['Maybe I am here because there is something important that I need to do with my life.'],1
i am here to help secure a future that i want to have.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
my parents want me to have a future that is secure for me as do i. they gave me an opportunity to further my education by letting me come to college and supporting me through the journey.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
i want to be able to get a degree and have an impact on society some way.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
either helping make roads better or building homes for people i want to make an impact in this era.,1,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
i also want to be able to teach people what i know from coming here.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
to spread what i learned from coming to a university and teaching it to them.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
my parents were not able to get an education from theyre country so they decided to give it to me.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
the reason i am here is to make an impact in society and to make my parents proud of securing a future.,0,"['The reason I am here is to make an impact in society and to make my parents proud of securing a future.', 'I want to be able to get a degree and have an impact on society some way. Either helping make roads better or building homes for people I want to make an impact in this era.']",1
"i dont know whether here refers to this class or this college, so i will answer both.",0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
i am here in this class to learn more about physics in a physical way rather than in pure equations and numbers.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
i prefer labs more than lectures since i am able to move around and not be forced to sit still while some person talks at me.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
i enjoy being able to see the direct correlation between what i was taught and how it affects the world that i live in.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
the reason why i am at this school is because i want to pursue a degree in chemistry.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
"as most know right now, the environment is pretty fucked.",0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
"from my standpoint, humanity needs to find a way to be less wasteful with their resources.",0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
"since using less is most likely not an option, i want to learn more about how electricity is produced and how it can be made more efficiently.",0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
a large amount of co2 is made by burning fossil fuels.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
"if we can reduce how much we use, then how much waste we produce is also cut down.",0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
that way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.,0,"['As most know right now, the environment is pretty fucked. From my standpoint, humanity needs to find a way to be less wasteful with their resources. Since using less is most likely not an option, I want to learn more about how electricity is produced and how it can be made more efficiently. A large amount of CO2 is made by burning fossil fuels. If we can reduce how much we use, then how much waste we produce is also cut down. That way we can reduce the amount of pollutants that we make and hopefully our race will live past the year 2100.']",1
why am i here?,0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
what got me here is the fact that im trying to fulfill a civil engineering bachelor.,0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
"the more i follow my curriculum, the more i understand why i am in the classes i am.",0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
a lot of this understanding comes from my professors pointing out and explaining why we are taking that course and how the different majors related to the course tie in.,0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
"although there may be some courses in my curriculum that do not relate directly to my focus of study, they are prerequisites to the classes that will have more of a direct impact to my field of study.",0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
"i am not just here to fulfill my courses though, i am here to better myself in many different aspects.",0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
i hope to really acquire the skill of critical thinking that goes beyond what the naked eye can see.,0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
"i often forget about what i cant see, but that could improve through the engineering courses ill be taking in the upcoming semesters.",0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
another aspect i hope to improve is the communicative aspect that is used in the sciences; to be able to attain the rich vocabulary and certainty that comes after much practice and dedication.,0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
"ultimately, i hope to get out as much as i can from my education in order to give back in the near future.",0,"['Ultimately, I hope to get out as much as I can from my education in order to give back in the near future.']",1
i've come here to become someone who knows what he's doing.the majority of my time as a student has been characterized by a lack of motivation to be proactive in my studies.,0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
"my record has accumulated countless w's and a few class failures, mostly reconciled.",0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
"i could do decently well in one semester, but at the end of it, i realize that while i may have learned a thing or two about a certain subject, i haven't learned how to actually do anything with that new knowledge, and the class material gets quickly forgotten.",0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
i've never been able to utilize most of what i've learned in school in a tangibly productive way.,0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
i've spent too much of my life in a stagnant position.i want to transform myself as a student and as a citizen.,0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
"one one hand, leaving to such a far distance from home to attend university is not what i first expected.",0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
"on the other hand, i want to take full advantage of the new environment and lack of distractions to fully immerse myself in the college career i've chosen to undertake.",0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
i want to gain and retain skills that will allow me to feel and act like i have an influence on the world.,0,['I want to gain and RETAIN skills that will allow me to feel and act like I have an influence on the world.'],1
"""why am i here?"" i am in san francisco because i wanted to get out of high school a year early, and specifically, l.a., where i grew up.",0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
sf state is the only other school i got into other then whittier because of a transcript screw up at my high school.,0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
"i am in school because i seek to build a foundation of knowledge in my interests which range from english, philosophy, and now political science and astronomy.",0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
i seek a foundation in these subjects because i would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.,0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
"astronomy specifically was a big part of my childhood because my dad had always been obsessed with the stars, space, and science as a whole specifically when it comes to astronomy, the environment, ecosystem, etc.",0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
i become passionate in learning because it all feels very applicable to almost a daily basis.,0,"['I am in school because I seek to build a foundation of knowledge in my interests which range from English, Philosophy, and now Political Science and Astronomy. I seek a foundation in these subjects because I would love to become a teacher to do return the favor people have done for me in enlightening and opening my mind up to enjoying learning.']",1
"why am i here?i am here in this astronomy lab course because of my interest in space, the stars, planets and constellations.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
"although this class is truly a general ed required for me to graduate, i chose it because i love this subject.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
"this subject is intriguing, but i am pursuing a degree in apparel merchandising.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
i have loved fashion my whole life and believe it was my purpose and lifelong dream to be in the industry working alongside big name designers and stylists.,0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
"since the age of ten i would watch project runway and was obsessed with the design people would make, consistently figuring out what was great about them and what i would fix.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
this purpose i believe is not the only one though.,0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
i believe i also will make an impact on climate change along with helping animals.,1,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
"i have also been passionate about these two things since i was about two, mostly animals.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
it breaks my heart to see where the world is going and everyone needs to help stop mass extinction and other terrible factors from happening.,0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
"so as all over the place this whole write up was i believe i am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally.",0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
maybe even tying those two things together.,0,"['So as all over the place this whole write up was I believe I am here on this planet to live my life long dream of being part of the fashion industry, while making a positive impact environmentally', 'I believe I also will make an impact on Climate Change along with helping animals.']",1
why am i here on earth?,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i believe i am definitely here for a reason.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i think the reason goes beyond me though.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i believe every single person is here only to have impact on others.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
we as humans are all doing the same thing.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
"people can say that each person has a different purpose in life, but we all have the one similarity of impacting others.",0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
"i think i have changed the life of all my friends and family, whether it is for the better or the worse, i have had a big impact.",0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i think every single person in my life has had an impact on me as well.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i think i was put here to make my parents' lives better as well as the rest of my friends and family.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
people just live life and go through certain situations but every single event is due to another person's action along with your own.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
why am i here at sfsu?,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i am here to better my life and prepare for the future.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
why am i specifically in this astronomy lab?,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i believe the original idea was just to get my ge's and this lab sounded interesting as well as the introduction to astronomy lab.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
but now i think i am here to learn something important that i can use for the rest of my life.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
"i think everything happens for a reason, so there must be something to get out of this class.",0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
i think this class can prepare me for the future as much as any other class.,0,"['I believe I am definitely here for a reason. I think the reason goes beyond me though.', 'I believe every single person is here only to have impact on others. We as humans are all doing the same thing. People can say that each person has a different purpose in life, but we all have the one similarity of impacting others.', 'I think everything happens for a reason, so there must be something to get out of this class.']",1
being at san francisco state university is an opportunity to expand my learning and experience a new environment that would enable me to endure the challenges that come ahead as an adult.,0,['I continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.'],1
"moving from los angeles to san francisco, i came with the hope to learn how to become independent and vouch for my needs and wants in a society where minorities like myself are constantly under attack and come from communities lacking in resources.",0,['I continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.'],1
"after a year of attending sfsu, i remain here because of the need to provide my parents with the feeling of accomplishment of having me graduated from a 4 year university.",0,['I continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.'],1
i continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.,0,['I continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.'],1
taking this class in particular was meant to assist me in fulfilling my general education and pushing me towards receiving my credits toward my intended areas of study.,0,['I continue to remain here because of my fight to improve the educational institution and create a safer and stronger support system for future generations to come.'],1
"i am here, because i need this class for a ge requirement.",0,"['I hope to obtain my bachelors degree in abnormal psychology and go on to grad school to get my masters in art therapy in order to become an art therapist for young children. I believe my purpose in life is to help people, and this is how I want to help people.']",1
