sentence,label,phrase,batch
i am here to make someones day.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i like to make those around me happy or even doing one little thing to make their day.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i value kindness and happiness.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i also value friendliness.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
how i treat others is how i expect others to treat me.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i am here to explore the world.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i love to travel and visit new places i have not been to before.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
visiting a new environment is a good feeling and puts me in a position where i dont always know everything.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
lastly i am here because of my friends and family.,1,['I am here to finish college and be the first person in my family to have a degree.'],2
they give me the love and support to keep going in life.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
they are my reason to go on in life.,0,['I am here to finish college and be the first person in my family to have a degree.'],2
i am here firstly because this class is a prerequisite for my degree in zoology.,0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
"i don't believe that that is the entire reason i'm in the class, however.",0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
"i am taking this class, and every other class, to expand my mind and gather the mental tools to make sense of the world around me in a rational way.",0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
i'm a firstgeneration university student so i'm mostly just grateful for the opportunity to study and see the world through so many different lenses.,0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
"i like to learn new concepts and apply them to other fields or concepts that create a deeper context and more connected mindmap of ideas, because i think ultimately most things are related or connected in some way.",0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
"i'm no philosopher but i think physics might help to make sense of that thought because it is, after all, the study of the laws of nature.",0,"[""I'm a firstgeneration university student so I'm mostly just grateful for the opportunity to study and see the world through so many different lenses.""]",2
i am here to fulfill my major requirements.,0,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
other than that i chose to take physics because i took it in high school and i really enjoyed it.,0,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
i love to learn about science and why things in the world around us behave the way they do.,0,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
i am at sf state because i want to further my education and hopefully become a doctor one day.,0,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
i am also here because i want to be the first in my family to attend and graduate from college.,1,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
"i'm here to learn and prepare myself for the future by gaining more learning skills such as problem solving, teamgroup work activities and critical thinking.",0,['I am also here because I want to be the first in my family to attend and graduate from college.'],2
"my name is arnie maravillas and i am a first generation college student here at sfsu. i am at this college because i want to further my education through this institution in hopes of graduating with a bachelors, and masters soon after, so i can have the knowledge required to be an adequate member of my society.",1,['My name is Arnie Maravillas and I am a first generation college student here at SFSU.'],2
i believe that i am seeking the tools to help me with my craft as i venture into life.,0,['My name is Arnie Maravillas and I am a first generation college student here at SFSU.'],2
"with these tools that i hope to sharpen up during my time here at sf state i would love to enter the medical field either as a physician assistant, lab researcher, pathologist, etc.",0,['My name is Arnie Maravillas and I am a first generation college student here at SFSU.'],2
i think being her stands as a reminder that i would like to integrate myself into something bigger than me.,0,['My name is Arnie Maravillas and I am a first generation college student here at SFSU.'],2
i want to give back to the people that helped raise me and i would enjoy being a symbol of hope for the youth (younger generation) especially given the culture and beliefs that surrounded our upbringing.,0,['My name is Arnie Maravillas and I am a first generation college student here at SFSU.'],2
i am here in this class because it is a required for my degree.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am also attending school because there is an expectation of me to go since i am a first generation.,1,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
"i am also here because i chose this road, i wanted to do science and become a botanist.",0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
"this was the most interesting to me because of the research i could do, and the things i can accomplish.",0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here to help make a better life for my parents.,1,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because i was born in this world.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because i messed up in the first two years of college and now i am graduating later than planned.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because i failed two physics classes already at skyline.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because my financial help would cover the costs of this class and not a class in skyline.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because of covid19.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because this room is my sanctuary.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
i am here because i chose this lab.,0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],2
jessica e. guizar09032020why am i here?,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
well to start off i'm here because obviously my parents made me.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
but my mom raised me and my sister.,1,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
also i was given the opportunity to be the first one in college and prove my family wrong that even though i was raised by a single parent i still made it to college.,1,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
i am here now to teach my daughter the right and wrong as she gets older.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
"i am her leader as well as her dad even though her father is from another background (im mexican, his salvadorian).",1,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
we have different thoughts and opinions on things which is why we crash too much so when we take turns with her we go by what we were taught.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
i am also here to provide for my daughter and be around her to take care of her from everything.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
i am here for a big reason to prove to everyone that i was going to drop out of college after i got pregnant my second semester in my first year of college.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
i was a bit scared but i was able to make it work out even by bringing my laptop to the labor and delivery room to get my work done.,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
if i was capable of doing my work while in labor i have tons of reasons why i am here!,0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",2
i am here because i want to study biology.,0,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
"i am passionate about learning about animals, humans, and things such as diseases and viruses.",0,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
"i am here because i want to pursue a career that i enjoy doing, i may not know at the moment but that's what college is for, to figure myself out a bit more.",1,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
i am also here for my parents who had made a lot of sacrifices to get my siblings and i where we are at right now.,1,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
i want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since i'm the oldest.,1,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
i want to do what makes me happy while making my parents proud and i would like to give them back for all those years that weren't easy and to show them how much i appreciate them for everything.,1,"[""I am also here for my parents who had made a lot of sacrifices to get my siblings and I where we are at right now. I want to be the first to graduate from college to make those sacrifices worth it but also to provide a good example to my siblings since I'm the oldest. I want to do what makes me happy while making my parents proud and I would like to give them back for all those years that weren't easy and to show them how much I appreciate them for everything.""]",2
"""why am i here?"" i am here at sfsu making my family proud as i am the first in both sides of my family to go to college.",1,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
i am here as i am now setting an example fro my younger family members as they will now have someone to look up to.,1,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
"i am here as i will be graduating in just a few months and all my family members will be able to see me graduate, virtually or on stage.",1,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
"i am here for myself, as i knew i wanted to be that example i never had.",0,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
"growing up i knew no one that went to college, and therefore didn't have anyone to ask questions to.",0,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
"i am here for not only myself, but to make my parents proud as they sacrificed so much for me as i was growing up.",1,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
"this is all for them, and i hope to continue making them proud and give them everything and more.",0,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
i am here to make a difference in my family's life.,1,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",2
why am i here?,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
im here because i want a better future for my family and i. i am here because i would be the first in my family to have attended and hope to graduate from college.,1,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
to me this is a huge blessing and a huge opportunity that unfortunately many people dont have.,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i am here because i want to set an example to many young people who have gone through the same struggles as i did.,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i want to show the world that anything is possible if you are persistent and give your best in everything you do.,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i am here because i want a better future myself and for my future generations.,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i want to live the life i deserve and i dont want my future generations to go through what i went through.,0,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
"overall, i want to make an impact in my community and be seen as a role model and i am here for a better future for my family and i.",1,"['I am here because I would be the first in my family to have attended and hope to graduate from college.', 'Overall, I want to make an impact in my community and be seen as a role model and I am here for a better future for my family and I.']",2
i am here pursuing an undergraduate degree because i love school and i love to learn.,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
at a very young age my parents taught me the importance of knowledge and good education.,1,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
"since i am a first generation american, my parents believed that with a good education, my sister and i could have a better life and more opportunities.",1,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
i chose the major kinesiology because of my background in sports and my love for health and fitness.,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
i also love learning about the human body and of its complex processes.,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
i am in this class in order to fulfill a prerequisite for physical therapy school because that is the career i would like to go into.,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
i wanted to pursue physical therapy because i love to help people and improve their quality of life through manipulating certain muscles that will relieve stress or pain.,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
i also want to work with athletes because i love being in a sports environment because its very fast pace and my everyday would always be interesting,0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",2
"for many of us here phys 111 is a required class for many biology majors, but i'm particularly interested in getting introduced to new topic.",0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
"i took physics in high school, but i can't recall much of it so me being here will give me a better understanding of how physics works.",0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
"i am also excited to start using math to learn physics, because it is a subject that i have begun to understand and appreciate much more.",0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
plus i am excited to learn how physics can apply to our lives or lab assignments.,0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
overall i am here taking a college course to obtain a degree in microbiology and work as a clinical laboratory scientist.,0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
as a first generation college student and son of immigrants i am encouraged to involve myself in all types of science to be aware of how life is all connected.,1,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
this will prepare me to be successful in my upper division courses.,0,['As a first generation college student and son of immigrants I am encouraged to involve myself in all types of science to be aware of how life is all connected.'],2
why am i here?,0,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
my initial thought when hearing this question is why was i born and what is my purpose?,0,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
"however, that is a really broad question that at 19 years old i do not necessarily know how to answer, but hopefully eventually as i grow wiser with age ill be able to formulate some sort of answer to that question.",0,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
in a less broad sense why am i here in this class and in college?,0,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
id answer by saying i am a first generation college student who has alway loved school and who has dreamt of going to college since i was a little girl.,1,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
"i am going to college so that i can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while i was growing up.",1,"['Id answer by saying I am a first generation college student who has alway loved school and who has dreamt of going to college since I was a little girl. I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",2
i am here because i want to go to medical school someday.,0,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
i am here because of my family.,1,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
"i am the first to go to a university within the united states, i want to make them proud and support my family here, and peru.",1,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
"my major is biochemistry, and this is a requirement for my class.",0,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
"not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future.",0,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
"my childhood was in arizona, and i moved to long beach, and i noticed that the education systems were not the best.",0,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
i want to take advantage of this education and hopefully receive income to where i can support my family and doing it with something i love to do.,1,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
"i love making others feel better, and i want to heal them from past trauma, so this class is essential to my degree and my life.",0,"['I am here because of my family. I am the first to go to a university within the United States, I want to make them proud and support my family here, and Peru.']",2
i would say that i am here in school because it's something that is very looked upon in my family since i am a first generation of going to a university.,1,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
i did graduate my high school with an aa degree as well.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
"when i graduated with my high school and college diploma, it has really gave me a boost in my education because this helps me get a step closer to my goal which is becoming a pediatrician.",0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
my purpose is to better my education and get the knowledge that i need to help me get through life.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
i am here in this class because i need this class for my major which is biology.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
i am also here to learn about physics.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
i am here because i have always wanted to see what physics was about.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
"i've always thought that physics was all about math but its not, its more of a little bit of math and a little of science.",0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
not only am i here to learn about physics but i am also here to meet new people.,0,"[""I would say that I am here in school because it's something that is very looked upon in my family since I am a first generation of going to a university.""]",2
"why are you here?the reason why i am at sfsu is because i wanted to be the first in my family to go to college because my mom really wanted to see one of her children going to college and i was the last out of her 3 kids that has the chance to go because my older brothers didnt want to go to college, and i wanted to make her proud.",1,"['The reason why I am at sfsu is because I wanted to be the first in my family to go to college because my mom really wanted to see one of her children going to college and I was the last out of her 3 kids that has the chance to go because my older brothers didnt want to go to college, and I wanted to make her proud.']",2
"also, because i want to become an ob (i don't know if i want to be an ob nurse or the actual ob doctor) someday and i need to go to school for that.",0,"['The reason why I am at sfsu is because I wanted to be the first in my family to go to college because my mom really wanted to see one of her children going to college and I was the last out of her 3 kids that has the chance to go because my older brothers didnt want to go to college, and I wanted to make her proud.']",2
"the reason i am in this class is because im taking physics 111 and they told me i also had to take the lab, so i decided to do both classes in the same semester.",0,"['The reason why I am at sfsu is because I wanted to be the first in my family to go to college because my mom really wanted to see one of her children going to college and I was the last out of her 3 kids that has the chance to go because my older brothers didnt want to go to college, and I wanted to make her proud.']",2
i feel like the reason why im in this class has to do with the reason why im here in general.,0,['As a firstgeneration college student it has been really hard to figure this out and try and find ways to help me in my classes these sci classes has really helped me reach out and find people who have the same goals as me and to have a study group of my own and be able to ask questions outside of class.'],2
being in this sci course it's because i want to be able to do good in my physics class these past couples of semesters has been really hard and these sci classes have really helped because it helps me understand what's going on in class and where exactly i need help.,0,['As a firstgeneration college student it has been really hard to figure this out and try and find ways to help me in my classes these sci classes has really helped me reach out and find people who have the same goals as me and to have a study group of my own and be able to ask questions outside of class.'],2
as a firstgeneration college student it has been really hard to figure this out and try and find ways to help me in my classes these sci classes has really helped me reach out and find people who have the same goals as me and to have a study group of my own and be able to ask questions outside of class.,0,['As a firstgeneration college student it has been really hard to figure this out and try and find ways to help me in my classes these sci classes has really helped me reach out and find people who have the same goals as me and to have a study group of my own and be able to ask questions outside of class.'],2
being able to do good in this class gives me the purpose to get my degree and reach my goals.,0,['As a firstgeneration college student it has been really hard to figure this out and try and find ways to help me in my classes these sci classes has really helped me reach out and find people who have the same goals as me and to have a study group of my own and be able to ask questions outside of class.'],2
i am here at sf state to succeed and have a better future.,0,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"i am a first generation student, and the oldest of my siblings.",1,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"i want to be a role model for my siblings, so they can have someone to rely upon.",1,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where i am now.",1,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"as a younger girl my mom had to work, and help out in the house, making it harder to finish her education.",1,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"now, she has to work really hard to be able to afford paying rent, and i see her struggles.",0,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"i dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why i want to succeed and have a better future.",0,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"in addition, in order to succeed and become my career i have to first get a bachelor in biology, and i would get it by graduating from sfsu. lastly, i am here to be able to help my family out, and support them economically.",1,"['I am a first generation student, and the oldest of my siblings. I want to be a role model for my siblings, so they can have someone to rely upon.', 'Hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where I am now. As a younger girl my mom had to work, and help out in the house, making it harder to finish her education.', 'Lastly, I am here to be able to help my family out, and support them economically.']",2
"to be specific about this class, i am here because it is a requirement for my major.",0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
"in a general sense, i am here at school because i chose to have a career in stem, specifically biomedical science, which also requires me to go to school.",0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
i chose this career because i have always wanted to do research.,0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
"since i was a kid, i've always been curious about many things especially the body.",0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
i had many family members pass away before me due to multiple illness and diseases.,0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
i'd often ask why they had that disease or what affects does it have on people.,0,['No one in my family had either went to college or had pursued a degree in STEM.'],2
i wanted to help figure things out because i felt that it was important to ensure that no one comes across these illnesses that have killed many of my family members.,1,['No one in my family had either went to college or had pursued a degree in STEM.'],2
another reason why i found it important for me to be in stem is because i want to be a role model for other children of color.,1,['No one in my family had either went to college or had pursued a degree in STEM.'],2
